#{"t_start": 1733298205.2908344, "env_id": "LunarLander-v3"}
r,l,t
-5.364946,109,2120.506408
270.465092,167,2122.508922
266.049383,185,2124.730342
256.757234,186,2126.8072
-83.364303,89,2127.782762
273.866057,164,2129.765984
24.822825,116,2131.114697
287.118302,165,2132.811791
272.354037,460,2137.305338
2.647732,111,2138.257121
-49.739631,78,2139.075408
269.442119,221,2141.569351
153.636732,1000,2151.821375
173.077096,1000,2161.349912
277.705554,211,2163.248753
294.727644,207,2165.180913
56.363571,125,2166.677122
62.404923,205,2168.705216
253.541024,208,2170.624206
-0.281427,98,2171.589958
272.878557,309,2174.769602
296.490302,225,2176.979748
11.24382,154,2178.426312
285.93119,121,2179.775053
275.555214,167,2181.493428
19.787653,92,2182.468035
284.908391,215,2184.837401
20.344698,84,2185.762741
264.709769,236,2188.033687
140.096737,1000,2197.881072
273.936315,174,2199.670378
32.272096,115,2200.834551
317.912389,221,2202.808883
274.572076,154,2204.136838
15.552705,86,2204.861391
143.477435,1000,2214.266313
45.266402,120,2215.292161
-0.315914,139,2216.658401
257.552149,195,2218.381917
287.597987,169,2219.957891
5.853063,96,2220.949274
279.93577,242,2223.407012
17.887874,116,2224.457459
284.842395,273,2227.605254
26.435927,97,2228.878922
153.378134,1000,2239.79014
0.418339,135,2241.216956
8.917399,94,2242.10871
297.023718,286,2245.075336
34.446107,80,2245.986091
280.462714,358,2249.35792
21.394795,193,2251.202996
252.142548,220,2253.329877
283.947828,143,2254.697827
-192.53145,72,2255.334898
145.939793,1000,2264.545848
179.655498,1000,2274.650136
275.252743,190,2276.384791
29.166778,107,2277.546209
142.971545,1000,2287.607683
245.102443,169,2289.349507
271.294447,189,2291.150366
134.172593,1000,2301.572562
55.587642,1000,2313.934974
300.301991,234,2316.334596
276.699509,292,2319.069891
257.721999,367,2322.494241
289.716378,232,2324.651532
30.05595,198,2326.763961
137.697904,1000,2336.301101
14.625525,98,2337.278507
260.435206,161,2338.925808
69.989286,79,2339.691649
280.663068,136,2341.019449
280.323191,156,2342.512629
159.852981,1000,2352.68705
282.892458,193,2354.582975
9.479792,98,2355.627604
281.321732,221,2357.689655
286.094225,211,2359.697881
54.773263,146,2361.198901
309.244656,205,2363.266656
65.313807,162,2364.838193
-128.911055,177,2366.597031
256.164829,229,2368.595244
-174.091205,124,2369.756517
254.018246,131,2370.88447
40.509508,110,2371.86358
29.377297,128,2373.00853
-17.115012,88,2374.047519
244.919586,160,2375.682983
34.505865,110,2376.925734
280.570723,206,2378.966503
300.955534,200,2381.23118
