#{"t_start": 1733323668.010893, "env_id": "MountainCar-v0"}
r,l,t
-114.0,114,1434.944795
-107.0,107,1436.282343
-151.0,151,1437.874399
-129.0,129,1439.265016
-109.0,109,1440.368897
-117.0,117,1441.762519
-113.0,113,1442.999791
-130.0,130,1444.500708
-133.0,133,1446.047266
-157.0,157,1447.887187
-127.0,127,1449.384583
-138.0,138,1450.739486
-124.0,124,1452.310713
-114.0,114,1453.58803
-111.0,111,1454.989023
-169.0,169,1456.586069
-109.0,109,1457.61924
-107.0,107,1458.563812
-137.0,137,1460.000181
-106.0,106,1461.349964
-140.0,140,1462.791389
-106.0,106,1463.981042
-123.0,123,1465.606595
-113.0,113,1466.992704
-144.0,144,1468.302088
-157.0,157,1470.096614
-179.0,179,1471.82264
-153.0,153,1473.427823
-110.0,110,1474.932325
-115.0,115,1476.044998
-113.0,113,1477.506617
-105.0,105,1478.581074
-114.0,114,1479.70077
-112.0,112,1480.591785
-133.0,133,1481.725589
-166.0,166,1483.379891
-108.0,108,1484.514438
-115.0,115,1485.473623
-118.0,118,1486.789957
-179.0,179,1488.488937
-187.0,187,1490.495733
-109.0,109,1491.58653
-160.0,160,1492.953263
-185.0,185,1494.595461
-141.0,141,1495.926582
-113.0,113,1497.037479
-108.0,108,1498.026854
-200.0,200,1499.896651
-119.0,119,1500.920955
-109.0,109,1501.792944
-105.0,105,1502.69802
-103.0,103,1503.528379
-126.0,126,1504.522723
-117.0,117,1505.565712
-115.0,115,1506.63089
-108.0,108,1507.498959
-89.0,89,1508.161482
-95.0,95,1508.876916
-112.0,112,1509.787799
-146.0,146,1511.03974
-113.0,113,1511.96273
-169.0,169,1513.507374
-109.0,109,1514.651495
-116.0,116,1515.757
-124.0,124,1516.967068
-97.0,97,1517.821769
-101.0,101,1518.73808
-107.0,107,1519.595301
-110.0,110,1520.456959
-95.0,95,1521.465503
-167.0,167,1522.69848
-124.0,124,1523.90552
-104.0,104,1524.696892
-115.0,115,1525.708162
-107.0,107,1526.687466
-175.0,175,1527.937315
-195.0,195,1529.607205
-200.0,200,1531.453926
-118.0,118,1532.43541
-113.0,113,1533.400912
-117.0,117,1534.538334
-138.0,138,1535.547244
-107.0,107,1536.534944
-117.0,117,1537.500681
