#{"t_start": 1733244640.7794728, "env_id": "LunarLander-v3"}
r,l,t
282.354367,380,983.531444
188.379838,1000,986.507261
48.303045,130,986.884723
-28.197828,85,987.133856
-32.474488,62,987.306666
45.767621,119,987.623959
2.850695,72,987.825819
191.2964,1000,991.048382
6.537793,80,991.23342
31.620155,94,991.455472
61.601634,185,991.906523
150.001186,1000,994.606164
37.585439,104,994.88066
279.930061,655,996.468037
32.236735,108,996.745673
142.211096,1000,999.487147
185.973213,1000,1002.170454
199.382267,1000,1004.963988
-400.566385,94,1005.256503
155.312972,1000,1008.140985
52.865877,117,1008.455588
-8.732461,95,1008.733077
149.339995,1000,1011.613288
125.211278,1000,1014.170015
11.802076,100,1014.432003
314.589359,356,1015.375811
254.397777,264,1016.066633
147.391089,1000,1019.066063
60.733322,103,1019.329547
155.932203,1000,1022.073582
-4.078219,132,1022.423034
33.585942,131,1022.774837
170.648589,1000,1025.5608
167.246777,1000,1028.314409
283.992139,228,1028.962062
253.714887,248,1029.627575
258.215573,324,1030.376859
269.116927,347,1031.255464
254.614032,569,1033.65628
257.808522,848,1035.810444
269.208901,847,1038.245809
161.556371,1000,1041.174244
-0.90734,93,1041.43592
146.205594,1000,1044.101301
295.947593,228,1044.720867
40.221416,82,1044.952826
278.389903,525,1046.484665
152.957387,1000,1049.27922
41.683493,115,1049.599818
175.811175,1000,1052.21612
147.632174,1000,1055.016244
247.273779,578,1056.540316
162.943837,1000,1059.353456
181.027231,1000,1062.139576
53.862438,134,1062.537559
46.489915,102,1062.829464
59.594881,145,1063.231294
30.97942,124,1063.551978
254.404034,466,1064.852754
12.284588,289,1065.634153
-13.321121,81,1065.846235
-176.131619,193,1066.403936
165.841648,1000,1069.096047
189.725549,1000,1071.646239
286.504749,315,1072.427344
44.455319,122,1072.739972
45.785839,141,1073.16069
271.155123,770,1075.343648
15.879407,119,1075.688379
40.752589,157,1076.129254
161.233049,1000,1079.039632
30.427992,118,1079.411062
28.995019,90,1079.697011
167.621116,1000,1082.454498
275.319455,749,1084.44197
178.894912,1000,1087.140328
40.977915,132,1087.468333
289.946865,278,1088.176662
147.868859,1000,1090.631586
-386.858042,98,1090.856148
62.757429,128,1091.161514
8.178464,112,1091.445649
60.9599,174,1091.890825
56.254361,138,1092.276253
-3.810292,151,1092.710139
36.852738,72,1092.90032
283.140002,183,1093.404254
19.566012,97,1093.665424
-250.834666,205,1094.194951
-33.668196,159,1094.623489
