#{"t_start": 1733682756.2704132, "env_id": "MountainCar-v0"}
r,l,t
-111.0,111,2230.973802
-111.0,111,2231.588516
-115.0,115,2232.174951
-108.0,108,2232.841178
-105.0,105,2233.364263
-106.0,106,2234.007936
-116.0,116,2234.881644
-85.0,85,2235.49565
-116.0,116,2236.438468
-108.0,108,2237.302914
-85.0,85,2237.86723
-101.0,101,2238.593891
-107.0,107,2239.377562
-86.0,86,2240.013541
-109.0,109,2240.761712
-88.0,88,2241.370369
-110.0,110,2242.008289
-108.0,108,2242.843011
-112.0,112,2243.665524
-106.0,106,2244.402856
-108.0,108,2245.103526
-112.0,112,2245.834034
-114.0,114,2246.546664
-100.0,100,2247.326009
-85.0,85,2247.897232
-113.0,113,2248.532129
-105.0,105,2249.050873
-105.0,105,2249.807763
-115.0,115,2250.547147
-100.0,100,2251.104527
-150.0,150,2252.481768
-116.0,116,2253.339119
-89.0,89,2254.117473
-108.0,108,2255.036167
-102.0,102,2255.556048
-106.0,106,2256.280392
-106.0,106,2256.845302
-113.0,113,2257.534607
-107.0,107,2258.102505
-101.0,101,2258.721164
-105.0,105,2259.258267
-106.0,106,2260.086232
-106.0,106,2260.850624
-103.0,103,2261.500568
-107.0,107,2262.296812
-109.0,109,2263.032703
-106.0,106,2263.803692
-106.0,106,2264.323852
-110.0,110,2264.995954
-106.0,106,2265.618496
-104.0,104,2266.344493
-111.0,111,2267.001443
-107.0,107,2267.681467
-106.0,106,2268.544275
-114.0,114,2269.448445
-105.0,105,2270.024297
-105.0,105,2270.937153
-106.0,106,2271.792186
-105.0,105,2272.531422
-113.0,113,2273.458951
-93.0,93,2274.113765
-107.0,107,2274.80118
-113.0,113,2275.582674
-109.0,109,2276.282591
-114.0,114,2276.882967
-109.0,109,2277.749065
-112.0,112,2278.549397
-109.0,109,2279.279379
-108.0,108,2279.992233
-110.0,110,2280.800649
-112.0,112,2281.390768
-107.0,107,2282.000524
-109.0,109,2282.724684
-109.0,109,2283.596007
-113.0,113,2284.270575
-109.0,109,2284.924227
-102.0,102,2285.577528
-109.0,109,2286.367956
-112.0,112,2287.242033
-89.0,89,2287.990102
-103.0,103,2288.73121
-106.0,106,2289.628695
-109.0,109,2290.178608
-106.0,106,2291.077616
-108.0,108,2292.012009
-113.0,113,2292.929674
-100.0,100,2293.699459
-87.0,87,2294.479264
-109.0,109,2295.336079
-104.0,104,2296.111322
-110.0,110,2296.815813
-100.0,100,2297.811252
-86.0,86,2298.363115
-104.0,104,2298.927169
-107.0,107,2299.832718
-109.0,109,2300.455211
-102.0,102,2301.332716
-111.0,111,2302.349636
-105.0,105,2303.253997
-99.0,99,2303.796034
-91.0,91,2304.318819
-93.0,93,2304.98778
-200.0,200,2306.357867
-200.0,200,2307.906318
-200.0,200,2309.172996
-102.0,102,2309.835835
-200.0,200,2311.500402
-196.0,196,2312.759149
-90.0,90,2313.450105
-89.0,89,2314.096798
-91.0,91,2314.70566
-108.0,108,2315.566163
-111.0,111,2316.351433
-105.0,105,2317.048311
-106.0,106,2317.864408
-101.0,101,2318.666285
-105.0,105,2319.450566
-106.0,106,2320.232024
-105.0,105,2320.864927
-104.0,104,2321.704975
-103.0,103,2322.167151
-85.0,85,2322.886162
-113.0,113,2323.858921
-93.0,93,2324.472495
-88.0,88,2325.120552
-104.0,104,2325.718826
-115.0,115,2326.537772
-88.0,88,2327.399048
-118.0,118,2328.119386
-105.0,105,2328.922793
-108.0,108,2329.535858
-87.0,87,2330.274982
-85.0,85,2331.214927
-111.0,111,2331.979956
-92.0,92,2332.353501
-104.0,104,2333.072213
-106.0,106,2333.761446
-110.0,110,2334.334496
-89.0,89,2334.884007
-106.0,106,2335.312343
-106.0,106,2335.894011
-105.0,105,2336.496102
-101.0,101,2336.93531
-106.0,106,2337.476684
-106.0,106,2338.094289
-110.0,110,2338.556053
-105.0,105,2339.076868
-89.0,89,2339.450558
-117.0,117,2340.444348
-107.0,107,2340.961926
-108.0,108,2341.634089
-103.0,103,2342.270412
-108.0,108,2343.061969
-109.0,109,2344.00262
-114.0,114,2344.536043
-118.0,118,2345.267914
-92.0,92,2345.982296
-114.0,114,2346.879135
-114.0,114,2347.751264
-89.0,89,2348.302453
-109.0,109,2348.967893
-90.0,90,2349.681
-90.0,90,2350.06464
-108.0,108,2350.802668
-108.0,108,2351.230131
-106.0,106,2352.03476
-84.0,84,2352.663201
-109.0,109,2353.334952
-107.0,107,2354.16811
-101.0,101,2354.907672
-106.0,106,2355.802036
-106.0,106,2356.496349
-106.0,106,2357.121318
-96.0,96,2357.837192
