#{"t_start": 1733242022.1254387, "env_id": "LunarLander-v3"}
r,l,t
299.974317,440,958.788903
273.021856,209,959.646049
250.254791,270,960.706138
303.677872,255,961.684313
237.981162,266,962.712721
274.7788,489,964.663012
262.809384,184,965.357975
273.855023,215,966.163496
295.673657,253,967.155765
279.442995,168,967.881884
39.06962,87,968.208097
31.990063,93,968.558788
274.701173,193,969.31512
277.721371,330,970.635069
260.580804,233,971.620609
1.85836,133,972.157502
279.526234,219,973.033416
285.692478,213,973.851506
314.732193,242,974.824821
241.476921,219,975.735114
121.400115,1000,979.817602
277.708762,197,980.617078
275.208219,247,981.581743
282.511425,237,982.537223
46.92946,85,982.867343
257.602997,280,984.086263
245.164046,178,984.783877
38.871098,153,985.42318
237.71576,283,988.072993
256.876902,163,988.700524
271.692314,350,990.103396
-36.762899,108,990.518968
245.110255,176,991.198241
285.617484,261,992.251676
306.091309,192,992.98456
298.266309,305,994.144301
241.824733,175,994.799022
38.497545,107,995.232612
19.581979,150,995.846298
270.58526,231,996.738596
-30.735386,98,997.106046
232.185069,647,999.6637
260.664873,273,1000.781115
273.460335,324,1002.058193
65.858187,137,1002.598478
257.011739,235,1003.529013
256.422906,183,1004.267244
35.862451,168,1004.915479
249.689779,155,1005.502383
12.977789,135,1006.022993
269.459226,163,1006.646944
29.949309,93,1007.026314
-50.502481,108,1007.472417
302.461903,304,1008.672544
250.983051,228,1009.563051
264.338896,189,1010.289116
281.413378,192,1011.022779
215.231045,664,1013.665428
293.014953,296,1014.829886
244.63888,325,1016.153586
291.472844,171,1016.805458
252.274269,263,1017.894112
294.705208,220,1018.750129
47.892541,128,1019.277637
279.085321,307,1020.539677
248.89655,199,1021.300796
288.49729,623,1023.753254
127.700818,1000,1027.664612
56.029427,126,1028.168621
284.704108,290,1029.273123
264.078811,377,1030.677178
271.384633,185,1031.382869
275.714903,349,1032.969291
162.283598,1000,1037.251742
286.885791,202,1038.072055
283.547026,407,1039.670498
272.785172,171,1040.380538
289.570008,132,1040.873044
247.844399,182,1041.567675
260.555316,350,1042.922983
273.683632,280,1044.028441
257.186958,240,1044.984912
255.16333,205,1045.755258
255.68934,152,1046.330865
26.631327,134,1046.852046
69.798164,126,1047.353543
254.67222,293,1048.521719
282.801116,276,1049.625243
301.333286,267,1050.662575
307.333605,224,1051.570295
249.484652,184,1052.321971
283.146314,209,1053.15022
44.301768,148,1053.751677
285.317136,289,1054.879921
279.864404,323,1056.166003
46.683899,138,1056.707126
278.46811,167,1057.324328
0.315979,75,1057.612458
