#{"t_start": 1733240389.3005474, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,202.556392
-200.0,200,203.054799
-200.0,200,203.537411
-200.0,200,204.094181
-200.0,200,204.625853
-200.0,200,205.221495
-200.0,200,205.804163
-200.0,200,206.351818
-200.0,200,206.905862
-200.0,200,207.538872
-200.0,200,208.151533
-200.0,200,208.785807
-200.0,200,209.429121
-200.0,200,210.094035
-200.0,200,210.703783
-200.0,200,211.335532
-200.0,200,211.914076
-200.0,200,212.526901
-200.0,200,213.096752
-200.0,200,213.690018
-200.0,200,214.217214
-200.0,200,214.84901
-200.0,200,215.369253
-200.0,200,215.91931
-200.0,200,216.415329
-200.0,200,217.049638
-200.0,200,217.593192
-200.0,200,218.211341
-200.0,200,218.82306
-200.0,200,219.366165
-200.0,200,219.861566
-200.0,200,220.547416
-200.0,200,221.159404
-200.0,200,222.187181
-200.0,200,223.002707
-200.0,200,223.522681
-200.0,200,224.070288
-200.0,200,224.694679
-200.0,200,225.249124
-200.0,200,225.788753
-200.0,200,226.340219
-200.0,200,226.865044
-200.0,200,227.421086
-200.0,200,228.000287
-200.0,200,228.523035
-200.0,200,229.191187
-200.0,200,229.776139
-200.0,200,230.42039
-200.0,200,231.066044
-200.0,200,231.702657
-200.0,200,232.248547
-200.0,200,232.91821
-200.0,200,233.579948
-200.0,200,234.219329
-200.0,200,234.813874
-200.0,200,235.463442
-200.0,200,236.038946
-200.0,200,238.159868
-200.0,200,238.773693
-200.0,200,239.399096
-200.0,200,239.988399
-200.0,200,240.625981
-200.0,200,241.240899
-200.0,200,241.852852
-200.0,200,242.402562
-200.0,200,242.980908
-200.0,200,243.482882
-200.0,200,244.034937
-200.0,200,244.648273
-200.0,200,245.301234
-200.0,200,245.814664
-200.0,200,246.368056
-200.0,200,246.994395
-200.0,200,247.574551
-200.0,200,248.057057
-200.0,200,248.625227
-200.0,200,249.202589
-200.0,200,249.783513
-200.0,200,250.43428
-200.0,200,250.994511
-200.0,200,251.534774
-200.0,200,252.109608
-200.0,200,252.667144
-200.0,200,253.232608
-200.0,200,253.815417
-200.0,200,254.416915
-200.0,200,254.984801
-200.0,200,255.594172
-200.0,200,256.161991
-200.0,200,256.808521
-200.0,200,257.443172
-200.0,200,258.110996
-200.0,200,258.669926
-200.0,200,259.334628
-200.0,200,259.963304
-200.0,200,260.609105
-200.0,200,261.295972
-200.0,200,261.924624
-200.0,200,262.514912
-200.0,200,263.163351
-200.0,200,263.768326
-200.0,200,264.384888
-200.0,200,265.040705
-200.0,200,265.687679
-200.0,200,266.18243
-200.0,200,266.742133
-200.0,200,267.276222
-200.0,200,267.855375
-200.0,200,268.350876
-200.0,200,268.89939
-200.0,200,269.453995
-200.0,200,269.988516
-200.0,200,270.501224
-200.0,200,271.045187
-200.0,200,271.530588
-200.0,200,272.082186
-200.0,200,272.644244
-200.0,200,273.19278
-200.0,200,273.757458
-200.0,200,274.326831
-200.0,200,274.8334
-200.0,200,275.331502
-200.0,200,275.856181
-200.0,200,276.444658
