#{"t_start": 1733238659.2027209, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,118.087288
-200.0,200,118.37903
-200.0,200,118.691564
-200.0,200,118.959229
-200.0,200,119.238331
-200.0,200,119.497067
-200.0,200,119.784433
-200.0,200,120.065056
-200.0,200,120.360482
-200.0,200,120.641901
-200.0,200,120.93703
-200.0,200,121.203259
-200.0,200,121.475181
-200.0,200,121.725329
-200.0,200,122.008754
-200.0,200,122.291283
-200.0,200,122.598118
-200.0,200,122.864934
-200.0,200,123.150715
-200.0,200,123.413347
-200.0,200,123.677184
-200.0,200,123.929289
-200.0,200,124.196799
-200.0,200,124.441609
-200.0,200,124.720055
-200.0,200,124.994116
-200.0,200,125.285424
-200.0,200,125.547468
-200.0,200,125.830371
-200.0,200,126.089916
-200.0,200,126.372095
-200.0,200,126.64169
-200.0,200,126.944692
-200.0,200,127.222487
-200.0,200,127.482253
-200.0,200,127.726689
-200.0,200,127.978728
-200.0,200,128.221157
-200.0,200,128.486878
-200.0,200,128.773905
-200.0,200,129.061268
-200.0,200,129.349285
-200.0,200,129.706684
-200.0,200,130.006268
-200.0,200,130.321908
-200.0,200,130.610003
-200.0,200,130.913432
-200.0,200,131.191535
-200.0,200,131.513828
-200.0,200,131.812449
-200.0,200,132.145777
-200.0,200,132.441538
-200.0,200,132.747874
-200.0,200,133.03254
-200.0,200,133.350819
-200.0,200,133.662368
-200.0,200,134.003001
-200.0,200,134.309346
-200.0,200,134.595684
-200.0,200,134.868183
-200.0,200,135.163689
-200.0,200,135.506037
-200.0,200,135.815304
-200.0,200,136.102853
-200.0,200,136.401803
-200.0,200,136.676196
-200.0,200,136.974958
-200.0,200,137.256345
-200.0,200,137.593782
-200.0,200,137.918248
-200.0,200,138.237834
-200.0,200,138.52591
-200.0,200,139.268736
-200.0,200,139.56459
-200.0,200,139.881279
-200.0,200,140.178493
-200.0,200,140.50825
-200.0,200,140.803735
-200.0,200,141.115215
-200.0,200,141.422213
-200.0,200,141.76143
-200.0,200,142.075466
-200.0,200,142.389194
-200.0,200,142.685575
-200.0,200,142.996571
-200.0,200,143.285737
-200.0,200,143.605783
-200.0,200,143.909191
-200.0,200,144.22963
-200.0,200,144.5387
-200.0,200,144.86928
-200.0,200,145.171467
-200.0,200,145.479971
-200.0,200,145.77664
-200.0,200,146.086951
-200.0,200,146.389185
-200.0,200,146.72923
-200.0,200,147.040318
-200.0,200,147.343388
-200.0,200,147.638962
-200.0,200,147.955174
-200.0,200,148.244226
-200.0,200,148.572925
-200.0,200,148.887347
-200.0,200,149.218974
-200.0,200,149.518151
-200.0,200,149.822499
-200.0,200,150.128076
-200.0,200,150.476014
-200.0,200,150.813107
-200.0,200,151.161296
-200.0,200,151.475071
-200.0,200,151.821862
-200.0,200,152.123977
-200.0,200,152.436735
-200.0,200,152.748688
-193.0,193,153.091431
-200.0,200,153.417104
-200.0,200,153.742886
-200.0,200,154.018867
-200.0,200,154.340091
-200.0,200,154.629768
-200.0,200,154.955297
-200.0,200,155.267708
-200.0,200,155.577903
-200.0,200,155.864051
-200.0,200,156.164411
-200.0,200,156.455992
-200.0,200,156.778527
-200.0,200,157.095584
-200.0,200,157.444597
-200.0,200,157.728328
-200.0,200,158.041331
-200.0,200,158.328595
-200.0,200,158.650969
-200.0,200,158.92918
-200.0,200,159.227677
-200.0,200,159.537171
-200.0,200,159.86762
-200.0,200,160.167592
-200.0,200,160.486102
-200.0,200,160.796257
-200.0,200,161.124538
-200.0,200,161.417426
-200.0,200,161.72197
-200.0,200,162.014
-200.0,200,162.328613
-200.0,200,162.625988
-200.0,200,162.898058
-200.0,200,163.149762
-200.0,200,163.439014
-200.0,200,163.718575
-200.0,200,164.0362
-200.0,200,164.319684
-200.0,200,164.642375
-200.0,200,164.952343
-200.0,200,165.256431
-200.0,200,165.542473
-200.0,200,165.847034
-200.0,200,166.115307
-200.0,200,166.409828
-200.0,200,166.694793
-200.0,200,167.035769
-200.0,200,167.322652
-200.0,200,167.640419
-200.0,200,167.930695
-200.0,200,168.224483
-200.0,200,168.534652
-200.0,200,168.841311
-200.0,200,169.16548
-200.0,200,169.482362
-200.0,200,169.792009
-200.0,200,170.110823
-200.0,200,170.420444
-200.0,200,170.736471
-200.0,200,171.04339
-200.0,200,171.366187
-200.0,200,171.680763
-200.0,200,172.011502
-200.0,200,172.334579
-200.0,200,172.711751
-200.0,200,173.030083
-200.0,200,173.357902
-200.0,200,173.648464
-200.0,200,173.960724
-200.0,200,174.258923
-200.0,200,174.577852
-200.0,200,174.879467
-200.0,200,175.184492
-200.0,200,175.484303
-200.0,200,175.813574
-200.0,200,176.113653
-200.0,200,176.445381
-200.0,200,176.766688
-200.0,200,177.088161
-200.0,200,177.389342
-200.0,200,177.729849
-200.0,200,178.36234
-200.0,200,178.681746
-200.0,200,178.986
-200.0,200,179.297285
-200.0,200,179.58796
-200.0,200,179.927047
-200.0,200,180.236405
-200.0,200,180.552094
-200.0,200,180.852586
-200.0,200,181.1645
-200.0,200,181.463725
-200.0,200,181.768982
-200.0,200,182.047996
-200.0,200,182.345194
-200.0,200,182.65894
-200.0,200,182.939066
-200.0,200,183.19301
-200.0,200,183.511974
-200.0,200,183.796099
-200.0,200,184.123527
